id,version,"created_at","updated_at",user_id,description_id,rss_log_id,num_views,"last_view",north,south,west,east,high,low,ok_for_export,"notes","name","scientific_name",locked
2404,1,"2011-04-06 04:06:15","2011-04-06 04:06:15",991,NULL,66232,28,"2017-08-30 20:03:46",37.6687,37.6653,-122.046,-122.042,NULL,NULL,1,"","East Ave. Park, Hayward, California, USA","USA, California, Hayward, East Ave. Park",0
2405,1,"2011-04-06 04:11:06","2011-04-06 04:11:06",991,NULL,66233,37,"2017-05-26 08:24:30",37.6672,37.6605,-122.066,-122.048,NULL,NULL,1,"","Campus Dr., Hayward, California, USA","USA, California, Hayward, Campus Dr.",0
2406,1,"2011-04-06 04:14:40","2011-04-06 04:14:40",991,NULL,66234,91,"2018-06-02 06:09:02",37.6837,37.6378,-122.142,-122.076,NULL,NULL,1,"","Hayward, California, USA","USA, California, Hayward",0
2407,1,"2011-04-06 04:19:01","2011-04-06 04:19:01",991,NULL,66235,74,"2018-08-19 10:16:56",37.2995,37.2875,-122.27,-122.247,NULL,NULL,1,"","Sam McDonald County Park, San Mateo Co., California, USA","USA, California, San Mateo Co., Sam McDonald County Park",0
2408,1,"2011-04-06 04:20:34","2011-04-06 04:20:34",991,NULL,66236,12,"2017-09-03 05:57:14",37.6357,37.6061,-122.03,-121.99,NULL,NULL,1,"","Dry Creek Park, Union City, Alameda Co., California, USA","USA, California, Alameda Co., Union City, Dry Creek Park",0
2409,1,"2011-04-06 04:23:22","2011-04-06 04:23:22",991,NULL,66237,11,"2018-01-09 07:05:36",37.2788,37.2589,-122.308,-122.242,NULL,NULL,1,"","Loma Mar, San Mateo Co., California, USA","USA, California, San Mateo Co., Loma Mar",0
2412,1,"2011-04-06 11:20:50","2011-04-06 11:20:50",123,NULL,66256,20,"2018-07-27 05:04:09",37.7848,37.7799,-122.514,-122.508,NULL,NULL,1,"","Fort Miley Military Reservation, San Francisco, California, USA","USA, California, San Francisco, Fort Miley Military Reservation",0
2424,1,"2011-04-07 17:35:27","2011-04-07 17:35:27",2584,NULL,66311,128,"2018-08-28 15:36:43",38.0207,37.9466,-122.273,-122.113,NULL,NULL,1,"","Alhambra Valley Rd., Martinez, California, USA","USA, California, Martinez, Alhambra Valley Rd.",0
2552,2,"2011-04-18 05:09:17","2012-06-26 17:03:31",2304,NULL,66952,41,"2018-08-01 01:45:52",37.8151,37.7974,-122.232,-122.2,NULL,NULL,1,"The canyon follows Sausal Creek, and is an open space partly developed by WPA, and maintained by the City of Oakland and Friends of Sausal Creek.  It is public, and can be accessed from Dimond Park east of MacArthur Blve. on Fruitvale Ave. in Oakland.","Dimond Canyon, Oakland, California, USA","USA, California, Oakland, Dimond Canyon",0
2653,3,"2011-04-25 17:14:51","2018-04-23 21:26:48",2584,NULL,68306,161,"2018-06-22 00:39:23",37.8408,37.8299,-122.251,-122.228,NULL,NULL,1,"[admin - 2013-12-11 02:01:01 +0000]: Merged with Mountain View Cemetary, Oakland, California, USA: North: 37.8401, South: 37.83, West: -122.246, East: -122.231","Mountain View Cemetery, Oakland, Alameda Co., California, USA","USA, California, Alameda Co., Oakland, Mountain View Cemetery",0
2688,1,"2011-04-26 13:30:44","2011-04-26 13:30:44",2584,NULL,68457,92,"2018-04-03 21:35:02",37.7747,37.764,-122.512,-122.453,NULL,NULL,1,"","Botanical Gardens/Arboretum, Golden Gate Park, San Francisco, California, USA","USA, California, San Francisco, Golden Gate Park, Botanical Gardens/Arboretum",0
2689,1,"2011-04-26 13:31:35","2011-04-26 13:31:35",2584,NULL,68458,67,"2017-09-01 04:03:53",37.7738,37.7705,-122.454,-122.44,NULL,NULL,1,"","Panhandle Park, San Francisco, California, USA","USA, California, San Francisco, Panhandle Park",0
2690,1,"2011-04-26 13:32:45","2011-04-26 13:32:45",2584,NULL,68459,45,"2017-09-08 00:39:20",38.3209,37.8151,-123.135,-122.347,NULL,NULL,1,"","West Marin Co., California, USA","USA, California, West Marin Co.",0
2748,1,"2011-04-28 15:34:51","2011-04-28 15:34:51",2584,NULL,68741,6,"2017-09-07 01:25:43",37.2963,37.236,-122.068,-121.989,NULL,NULL,1,"","West Valley College Campus, Saratoga, California, USA","USA, California, Saratoga, West Valley College Campus",0
2760,1,"2011-04-28 15:47:50","2011-04-28 15:47:50",2584,NULL,68753,83,"2018-08-19 14:35:51",37.9101,37.8931,-122.25,-122.202,NULL,NULL,1,"","Wildcat Canyon Rd., Orinda, California, USA","USA, California, Orinda, Wildcat Canyon Rd.",0
2778,1,"2011-04-28 17:07:59","2011-04-28 17:07:59",2584,NULL,68771,6,"2017-09-08 01:05:52",36.9791,36.9702,-122.009,-122.006,NULL,NULL,1,"","Sumner St., Santa Cruz, California, USA","USA, California, Santa Cruz, Sumner St.",0
2799,1,"2011-04-28 17:23:15","2011-04-28 17:23:15",2584,NULL,68793,27,"2017-09-12 12:24:42",38.3833,38.3431,-122.566,-122.469,NULL,NULL,1,"","Glen Ellen, California, USA","USA, California, Glen Ellen",0
2847,1,"2011-05-06 17:17:40","2011-05-06 17:17:40",911,NULL,69475,78,"2018-07-01 00:18:10",37.6408,37.6231,-122.48,-122.448,NULL,NULL,1,"","Skyline Community College, San Bruno, San Mateo Co., California, USA","USA, California, San Mateo Co., San Bruno, Skyline Community College",0
2893,1,"2011-05-14 20:48:41","2011-05-14 20:48:41",911,NULL,70007,26,"2018-06-14 03:38:54",36.9695,36.968,-122.038,-122.023,NULL,NULL,1,"","Laurel St., Santa Cruz, California, USA","USA, California, Santa Cruz, Laurel St.",0
2963,1,"2011-05-26 17:10:15","2011-05-26 17:10:15",3045,NULL,71402,45,"2018-01-22 01:33:09",37.5775,37.3461,-122.41,-122.097,NULL,NULL,1,"","San Mateo Co., California, USA","USA, California, San Mateo Co.",0
2964,1,"2011-05-26 21:55:29","2011-05-26 21:55:29",2421,NULL,71410,14,"2017-09-18 04:22:10",37.7656,37.7628,-122.44,-122.438,NULL,NULL,1,"","Randall Museum, 199 Museum Way, San Francisco, California, USA","USA, California, San Francisco, 199 Museum Way, Randall Museum",0
2969,2,"2011-05-28 22:40:10","2011-11-30 18:58:15",2812,NULL,71523,115,"2018-01-14 23:11:36",36.9946,36.991,-122.01,-121.998,NULL,NULL,1,"","DeLaveaga Park, Santa Cruz, California, USA","USA, California, Santa Cruz, DeLaveaga Park",0
3058,1,"2011-06-09 23:10:02","2011-06-09 23:10:02",2843,NULL,72331,41,"2018-06-14 04:36:17",36.9834,36.9466,-122.067,-122.004,NULL,NULL,1,"","Santa Cruz Fungus festival, Santa Cruz, California, USA","USA, California, Santa Cruz, Santa Cruz Fungus festival",0
3060,1,"2011-06-10 02:06:35","2011-06-10 02:06:35",123,NULL,72336,129,"2018-09-01 21:30:11",37.2581,37.2231,-122.116,-122.067,NULL,NULL,1,"","Sanborn County Park, Saratoga, California, USA","USA, California, Saratoga, Sanborn County Park",0
3148,1,"2011-06-13 00:54:14","2011-06-13 00:54:14",1838,NULL,72647,52,"2017-09-12 23:36:55",37.7799,37.7751,-122.514,-122.509,NULL,NULL,1,"","Sutro Heights Park, San Francisco, California, USA","USA, California, San Francisco, Sutro Heights Park",0
3170,1,"2011-06-16 00:09:55","2011-06-16 00:09:55",3083,NULL,72946,269,"2018-09-07 12:28:35",37.979,37.8704,-122.613,-122.434,NULL,NULL,1,"","San Francisco Bay Area, California, USA","USA, California, San Francisco Bay Area",0
3177,1,"2011-06-17 08:37:36","2011-06-17 08:37:36",123,NULL,73030,54,"2018-06-20 21:38:53",37.3983,37.3805,-122.262,-122.249,NULL,NULL,1,"","Thornewood Open Space Preserve, Woodside, California, USA","USA, California, Woodside, Thornewood Open Space Preserve",0
3445,2,"2011-08-08 23:44:07","2011-08-08 23:47:54",1838,NULL,78417,17,"2017-09-18 12:09:12",36.5999,36.5827,-121.918,-121.911,NULL,NULL,1,"","Skyline Drive, Monterey, California, USA","USA, California, Monterey, Skyline Drive",0
3447,1,"2011-08-09 04:42:30","2011-08-09 04:42:30",181,NULL,78442,26,"2018-03-13 21:52:21",37.7284,37.7231,-122.456,-122.446,NULL,NULL,1,"","City College of San Francisco Ocean Campus, San Francisco, California, USA","USA, California, San Francisco, City College of San Francisco Ocean Campus",0
3477,1,"2011-08-15 04:13:15","2011-08-15 04:13:15",3104,NULL,78859,39,"2017-09-13 07:46:31",37.7179,37.7166,-122.468,-122.466,NULL,NULL,1,"","Brooks Park, San Francisco, California, USA","USA, California, San Francisco, Brooks Park",0
3511,2,"2011-08-24 06:31:02","2011-08-24 06:38:19",2278,NULL,79575,21,"2017-09-18 06:12:10",36.902,36.8817,-121.72,-121.702,NULL,NULL,1,"Private","Las Lomas, California, USA","USA, California, Las Lomas",0
3524,1,"2011-08-26 03:32:32","2011-08-26 03:32:32",3104,NULL,79706,7,"2015-11-17 07:55:46",37.7249,37.7148,-122.462,-122.446,NULL,NULL,1,"","Ingleside, San Francisco, California, USA","USA, California, San Francisco, Ingleside",0
3549,3,"2011-09-02 17:07:17","2015-12-05 18:20:16",3059,NULL,80229,89,"2018-09-08 01:29:08",37.8746,37.8719,-122.261,-122.258,NULL,NULL,1,"

[admin - 2015-12-05 18:20:16 +0000]: Merged with UC Berkeley: North: 37.8747, South: 37.8686, West: -122.266, East: -122.254","UC Berkeley, Berkeley, California, USA","USA, California, Berkeley, UC Berkeley",0
3612,2,"2011-09-15 03:43:32","2011-09-21 00:45:14",371,NULL,81525,37,"2018-03-25 04:08:15",38.3497,38.3138,-122.425,-122.307,NULL,NULL,1,"","Redwood Rd., Napa, California, USA","USA, California, Napa, Redwood Rd.",0
3690,2,"2011-09-25 00:12:32","2012-06-26 17:01:23",3256,NULL,82413,26,"2018-06-18 21:24:19",37.8788,37.8622,-122.254,-122.251,NULL,NULL,1,"","Piedmont Ave., Berkeley, California, USA","USA, California, Berkeley, Piedmont Ave.",0
3747,1,"2011-09-28 20:28:38","2011-09-28 20:28:38",429,NULL,82748,28,"2018-06-13 20:20:24",37.7597,37.7421,-122.506,-122.474,NULL,NULL,1,"","Sunset District, San Francisco, California, USA","USA, California, San Francisco, Sunset District",0
3749,1,"2011-09-28 20:33:36","2011-09-28 20:33:36",429,NULL,82751,73,"2018-09-05 12:46:39",37.7261,37.7087,-122.502,-122.486,NULL,NULL,1,"","Lake Merced, San Francisco, California, USA","USA, California, San Francisco, Lake Merced",0
3755,1,"2011-09-29 18:19:04","2011-09-29 18:19:04",429,NULL,82857,3,"2017-07-09 19:10:49",37.3925,37.3886,-122.141,-122.135,NULL,NULL,1,"","Esther Clark Park, Santa Clara Co., California, USA","USA, California, Santa Clara Co., Esther Clark Park",0
3772,1,"2011-09-29 23:16:38","2011-09-29 23:16:38",429,NULL,82902,1,"2017-09-01 09:45:12",37.9576,37.94,-122.561,-122.529,NULL,NULL,1,"","Ross Valley, California, USA","USA, California, Ross Valley",0
3774,1,"2011-09-29 23:18:51","2011-09-29 23:18:51",429,NULL,82905,1134,"2018-09-05 04:35:43",37.7659,37.7659,-122.466,-122.466,NULL,NULL,1,"","1241 9th Ave., San Francisco, California, USA","USA, California, San Francisco, 1241 9th Ave.",0
3775,1,"2011-09-29 23:19:24","2011-09-29 23:19:24",429,NULL,82906,33,"2018-04-16 13:26:57",37.0037,36.9859,-122.078,-122.046,NULL,NULL,1,"","Northwest Campus, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, Northwest Campus",0
3777,1,"2011-09-29 23:21:42","2011-09-29 23:21:42",429,NULL,82909,25,"2017-09-11 19:24:46",37.7728,37.7712,-122.48,-122.478,NULL,NULL,1,"","Presidio Parkway, San Francisco, California, USA","USA, California, San Francisco, Presidio Parkway",0
3842,1,"2011-09-30 21:02:56","2011-09-30 21:02:56",429,NULL,83017,14,"2015-11-17 07:23:42",37.7494,37.7467,-122.422,-122.419,NULL,NULL,1,"","Cesar Chavez and Valencia St., San Francisco, California, USA","USA, California, San Francisco, Cesar Chavez and Valencia St.",0
3852,1,"2011-09-30 21:14:08","2011-09-30 21:14:08",429,NULL,83027,21,"2017-10-05 05:23:52",38.0127,38.0045,-122.125,-122.111,NULL,NULL,1,"","Costco, Mountain View, California, USA","USA, California, Mountain View, Costco",0
3863,1,"2011-09-30 21:23:56","2011-09-30 21:23:56",429,NULL,83038,15,"2017-08-30 21:19:22",37.8028,37.8001,-122.433,-122.43,NULL,NULL,1,"","Laguna St. and Chestnut St., San Francisco, California, USA","USA, California, San Francisco, Laguna St. and Chestnut St.",0
3889,2,"2011-10-04 03:50:29","2011-10-04 16:29:10",3381,NULL,83424,40,"2017-07-07 14:50:53",37.8754,37.8698,-122.247,-122.237,NULL,NULL,1,"Open to the public.","Lower Jordan Fire Trail, Berkeley, California, USA","USA, California, Berkeley, Lower Jordan Fire Trail",0
3906,1,"2011-10-06 22:21:56","2011-10-06 22:21:56",429,NULL,83637,16,"2018-04-15 00:52:15",37.8689,37.8418,-122.264,-122.256,NULL,NULL,1,"","Telegraph Ave., Berkeley, California, USA","USA, California, Berkeley, Telegraph Ave.",0
3907,1,"2011-10-06 22:22:33","2011-10-06 22:22:33",429,NULL,83638,27,"2018-05-07 19:24:04",37.9572,37.9455,-122.269,-122.254,NULL,NULL,1,"","Kennedy Grove Regional Park, El Sobrante, California, USA","USA, California, El Sobrante, Kennedy Grove Regional Park",0
3910,1,"2011-10-06 22:24:27","2011-10-06 22:24:27",429,NULL,83641,10,"2017-07-09 19:56:49",37.8217,37.8192,-122.248,-122.246,NULL,NULL,1,"","Oakland Rose Garden, Oakland, California, USA","USA, California, Oakland, Oakland Rose Garden",0
3917,1,"2011-10-06 22:31:48","2011-10-06 22:31:48",429,NULL,83648,13,"2018-05-20 07:59:53",37.9233,37.9168,-122.047,-122.04,NULL,NULL,1,"","Heather Farms Park, Walnut Creek, California, USA","USA, California, Walnut Creek, Heather Farms Park",0
3926,3,"2011-10-07 21:07:54","2013-07-18 03:50:02",3234,NULL,83723,14,"2017-07-06 07:06:32",37.8722,37.8706,-122.264,-122.261,NULL,NULL,1,"Public location, near the bridge, South of Strawberry Creek","Valley Life Science Building, University of California Berkeley, Berkeley, California, USA","USA, California, Berkeley, University of California Berkeley, Valley Life Science Building",0
3958,1,"2011-10-11 17:29:52","2011-10-11 17:29:52",3281,NULL,84208,31,"2018-09-03 20:11:57",37.8106,37.7984,-122.263,-122.249,NULL,NULL,1,"Grassy areas around perimeter of the Lake. Oak and Pine trees. Mulch, and pine-needle, dirt sections. ","Lake Merritt, Oakland, California, USA","USA, California, Oakland, Lake Merritt",0
3964,1,"2011-10-11 21:38:33","2011-10-11 21:38:33",429,NULL,84227,7,"2017-09-01 19:59:15",37.7741,37.7714,-122.427,-122.424,NULL,NULL,1,"","Laguna St. and Haight St., San Francisco, California, USA","USA, California, San Francisco, Laguna St. and Haight St.",0
3985,2,"2011-10-14 20:48:01","2013-07-18 03:21:54",429,NULL,84477,63,"2018-07-30 03:03:28",37.7403,37.7172,-122.123,-122.095,NULL,NULL,1,"","Lake Chabot, Alameda Co., California, USA","USA, California, Alameda Co., Lake Chabot",0
4001,1,"2011-10-17 22:05:04","2011-10-17 22:05:04",3232,NULL,84689,16,"2017-10-06 03:21:45",37.8831,37.8429,-122.329,-122.303,NULL,NULL,1,"Public park located in the Berkeley Marina","Between the Adventure Playground and University Ave. in the Berkeley Marina, Alameda Co., California, USA","USA, California, Alameda Co., Between the Adventure Playground and University Ave. in the Berkeley Marina",0
4003,2,"2011-10-17 22:37:02","2013-01-27 23:13:54",2278,NULL,84697,130,"2018-08-19 10:19:19",37.1351,36.9674,-121.738,-121.335,NULL,NULL,1,"","South Santa Clara Co., California, USA","USA, California, South Santa Clara Co.",0
4004,2,"2011-10-17 22:46:46","2013-07-22 20:09:41",3232,NULL,84701,30,"2018-06-27 07:08:37",37.8638,37.8611,-122.318,-122.315,NULL,NULL,1,"

[admin - 2013-07-22 20:09:41 +0000]: Merged with Seawall Drive and University Ave. in the Berkeley Marina, Berkeley Alameda Co., California, USA: North: 37.8639, South: 37.8612, West: -122.318, East: -122.315","Seawall Drive and University Ave. in the Berkeley Marina, Berkeley, Alameda Co., California, USA","USA, California, Alameda Co., Berkeley, Seawall Drive and University Ave. in the Berkeley Marina",0
4005,1,"2011-10-17 23:33:43","2011-10-17 23:33:43",3232,NULL,84710,22,"2017-10-06 03:22:06",37.8803,37.8455,-122.329,-122.303,NULL,NULL,1,"","Between the Shorebird Nature Center and University Ave. in the Berkeley Marina, Alameda Co., California, USA","USA, California, Alameda Co., Between the Shorebird Nature Center and University Ave. in the Berkeley Marina",0
4052,1,"2011-10-24 00:22:42","2011-10-24 00:22:42",2787,NULL,85428,165,"2018-07-29 16:41:41",37.1445,37.0937,-122.149,-122.1,NULL,NULL,1,"","Boulder Creek, California, USA","USA, California, Boulder Creek",0
4059,2,"2011-10-24 14:02:51","2014-04-02 02:17:45",919,NULL,85501,55,"2018-04-30 21:44:44",37.9382,37.8978,-122.324,-122.281,NULL,NULL,1,"","El Cerrito, Contra Costra Co., California, USA","USA, California, Contra Costra Co., El Cerrito",0
4108,1,"2011-11-01 20:27:20","2011-11-01 20:27:20",3232,NULL,86465,147,"2018-04-23 19:53:03",37.8822,37.8474,-122.325,-122.299,NULL,NULL,1,"","Berkeley Marina, Berkeley, Alameda Co., California, USA","USA, California, Alameda Co., Berkeley, Berkeley Marina",0
4119,3,"2011-11-04 06:26:21","2011-11-10 23:48:55",3497,NULL,86712,672,"2018-08-30 18:50:41",37.5484,37.5481,-122.287,-122.287,NULL,NULL,1,"","2717 S. Norfolk St., San Mateo, California, USA","USA, California, San Mateo, 2717 S. Norfolk St.",0
4140,2,"2011-11-09 04:10:13","2012-05-31 23:36:02",1926,NULL,87159,755,"2018-08-28 16:07:10",36.9705,36.9527,-122.129,-122.097,NULL,NULL,1,"","3 Mile Beach, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., 3 Mile Beach",0
4141,1,"2011-11-09 06:45:52","2011-11-09 06:45:52",3286,NULL,87167,19,"2018-05-22 20:03:36",38.3087,38.1564,-122.175,-121.892,NULL,NULL,1,"","Fairfield, California, USA","USA, California, Fairfield",0
4150,1,"2011-11-11 07:06:51","2011-11-11 07:06:51",3477,NULL,87386,230,"2018-08-30 03:27:47",37.8736,37.8525,-122.238,-122.202,NULL,NULL,1,"","East Bay hills, Oakland, California, USA","USA, California, Oakland, East Bay hills",0
4163,2,"2011-11-14 05:21:11","2012-06-26 20:22:05",3540,NULL,87689,392,"2018-07-01 06:04:35",37.6015,37.5988,-122.412,-122.409,NULL,NULL,1,"","595 Helen Dr., Millbrae, California, USA","USA, California, Millbrae, 595 Helen Dr.",0
4166,2,"2011-11-14 20:49:30","2013-07-22 20:40:36",919,NULL,87744,30,"2018-06-02 06:36:54",37.9393,37.8481,-122.166,-122.079,NULL,NULL,1,"

[admin - 2013-07-22 20:40:36 +0000]: Merged with Lafayette, Contra Costa Co., California, USA: North: 37.91, South: 37.88, West: -122.17, East: -122.07","Lafayette, California, USA","USA, California, Lafayette",0
4168,2,"2011-11-15 14:05:27","2011-11-15 14:52:38",2973,NULL,87832,66,"2017-09-16 08:24:43",37.5591,37.5252,-122.546,-122.487,NULL,NULL,1,"","Montara, California, USA","USA, California, Montara",0
4169,2,"2011-11-15 14:18:59","2011-11-15 14:52:12",2973,NULL,87835,26,"2017-07-06 11:16:12",37.4964,37.4937,-122.37,-122.368,NULL,NULL,1,"","Highway 92 and Highway 35, San Mateo Co., California, USA","USA, California, San Mateo Co., Highway 92 and Highway 35",0
4171,4,"2011-11-15 14:37:18","2016-03-15 22:01:28",2973,NULL,87839,180,"2018-05-27 17:19:22",37.4414,37.4151,-122.192,-122.15,NULL,NULL,1,"

[admin - 2011-11-15 14:51:15 +0000]: Merged with Stanford University Campus, California, USA: North: 37.4354, South: 37.4291, West: -122.176, East: -122.17

[admin - 2016-03-15 22:01:28 +0000]: Merged with Stanford University, Stanford, CA: North: 37.4291, South: 37.429, West: -122.176, East: -122.176","Stanford University, Stanford, California, USA","USA, California, Stanford, Stanford University",0
4172,1,"2011-11-15 14:50:15","2011-11-15 14:50:15",2973,NULL,87841,45,"2018-04-29 15:39:13",37.4943,37.3785,-122.277,-122.13,NULL,NULL,1,"","Menlo Park, San Mateo Co, California, USA","USA, California, San Mateo Co, Menlo Park",0
